flags,Ns,time/s,dQ/mA.h,(Q-Qo)/mA.h,control/V/mA,Voltage,I Range,Q charge/discharge/mA.h,half cycle,P/W,Time,dt,Current,state,cycle change,Capacity,full cycle
23,0,1829.9999537703115,0.0,0.0,0.0,2.5081365,14,0.0,0,0.0,1829.9999537703115,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1839.9999535176903,0.0,0.0,0.0,2.5081556,14,0.0,0,0.0,1839.9999535176903,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1849.999953265069,0.0,0.0,0.0,2.5082319,14,0.0,0,0.0,1849.999953265069,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1859.9999530124478,0.0,0.0,0.0,2.5081747,14,0.0,0,0.0,1859.9999530124478,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1869.9999527598266,0.0,0.0,0.0,2.508041,14,0.0,0,0.0,1869.9999527598266,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1879.9999525072053,0.0,0.0,0.0,2.5079837,14,0.0,0,0.0,1879.9999525072053,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1889.999952254584,0.0,0.0,0.0,2.5080028,14,0.0,0,0.0,1889.999952254584,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1899.9999520019628,0.0,0.0,0.0,2.5080218,14,0.0,0,0.0,1899.9999520019628,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1909.9999517493416,0.0,0.0,0.0,2.5079644,14,0.0,0,0.0,1909.9999517493416,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1919.9999514967203,0.0,0.0,0.0,2.5079453,14,0.0,0,0.0,1919.9999514967203,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1929.999951244099,0.0,0.0,0.0,2.5079262,14,0.0,0,0.0,1929.999951244099,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1939.9999509914778,0.0,0.0,0.0,2.5079644,14,0.0,0,0.0,1939.9999509914778,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1949.9999507388566,0.0,0.0,0.0,2.5079837,14,0.0,0,0.0,1949.9999507388566,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1959.9999504862353,0.0,0.0,0.0,2.5079644,14,0.0,0,0.0,1959.9999504862353,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1969.999950233614,0.0,0.0,0.0,2.5080028,14,0.0,0,0.0,1969.999950233614,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1979.9999499809928,0.0,0.0,0.0,2.5080981,14,0.0,0,0.0,1979.9999499809928,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1989.9999497283716,0.0,0.0,0.0,2.5081365,14,0.0,0,0.0,1989.9999497283716,9.999999747378752,0.0,R,False,0.0,0.0
